text;label
"Xét về mức kinh dị thì phim không đáng sợ như mình tưởng, phim vẫn là motip rượt đuổi giữa người và quỷ, và thêm nữa phim đã được chiếu từ 2023, không biết vì lí do gì mà năm nay lại reup :))). Nếu là tín đồ của phim kinh dị thì vẫn đáng để trả nghiệm thử. Màn chiếu hôm nay mình xem hơi tối và nhoè nên trải nghiệm không tốt lắm
đánh giá phim thật ra 6/10, cộng 1 vì nhân viên ở rạp dễ thương và nhiệt tình.";clean
Lúc đầu Daniel hiện lên rõ ràng là một con quỷ rất mạnh. Nhưng cách bị giết nói thật là khá vớ vẩn. Nói sao nhỉ, nó cứ chưng hửng ý;clean
Bình thường;clean
Yếu tố phim ổn, mô tip vẫn vậy, diễn viên hơi đơ;clean
Phim hay lắm, bi tráng, từng góc máy cũng rất đẹp. Xuất sắc luôn, đoạn đầu hơi chậm và bùn ngủ tí thôi;clean
Quá dỡ xem kho hỉu j luôn kk;toxic
Dở nha! Chưa bao giờ thấy phí tiền vậy luôn á;toxic
Phim nhạt như nước cốt, xem buồn ngủ đã chớ về vn còn bị cắt mất 10p nữa, chán chả thèm nói gì thêm.;toxic
Phim rất tệ, cốt truyện nhảm nhí, ma ko ra ma, tình cảm ko ra tình càm;clean
Phim cũng được, xem khá sợ;clean
trung bình;clean
mấy bạn Nhật làm phim vẫn quá ảo. =.=;toxic
Không có gì đặc sắc;toxic
Dù là phim của đạo diễn Shimizu Takashi nhưng lần này phải nói là phim thật sự khiến mình cảm thấy hụt hẫng, nội dung dài dòng lê thê và kinh dị cũng không quá nhiều, nói chung thì ý tưởng tốt mà làm fail quá nên mình không đánh giá cao cho phim này.;clean
Theo mình thấy thì film theo thể loại viễn tưởng quá khứ và hiện tại lẫn lộn rất khó nối liền mạch cảm xúc .;clean
Eee ý là phim cuốn nha mấy má, mắc vệ sinh khong dám đi :)) phim xoay mình mòng mòng luon á, tưởng cái này mà hoá ra cái khác, xem thử đi mn, thấy đáng tiền;toxic
Phim hay cho những ai đã xem phần 1, ko là rối lắm nha. Hàn làm phim dạo này tốt phết;clean
"The joke were good, but terribly set up
The plot were awesome, but the pace is to quick
.
could use a bit of restraint so maybe release a director cut?";clean
thấy cũng cuốn, nhưng nhân vật giải quyết tình huống chán + kỹ xảo 5 xu nên khá thất vọng, với cả lộn xộn quá nên cho 4 điểm tiễn vong.;clean
phim hay, nội dung gay cấn;clean
dịu, xem cuốn cực, ngoài kết hụt hẫng và giải quyết hơi đơn giản ra thì không chê vào đâu được.;clean
Phim hay, dù môtip cũ ảo 1 mình thắng cả mấy chục mạng nhưng vẫn ổn, có nội dung nhé;clean
Phim thể loại action và revenge y như Equalizer 3. Jason đóng thì khỏi chê, đánh đấm đã dã man, kịch bản hay và ý nghĩa.;clean
10đ những pha đốt toà mãn nhãn đi xem với tâm lí vui vẻ nha, nội dung k sâu sắc lắm mà cũng được. 1 câu 10 chữ thì có cỡ 5 chữ là f*ck;toxic
Phim khá ổn, đánh đấm đủ hay và câu chuyện đủ ý nghĩa. Hay hơn một phim hành động bình thường!;clean
"I really want to give it a ten, but because I like girls soooooo XD
.
but seriously, it's a good time, worth your money";clean
"it's your trusty comedy formula from our Director.
What's more to ask?";clean
Lúc đầu tưởng phim dở và kén người xem nên đã tò mò ra rạp, ai dè rạp đông hơn mình tưởng và ai cũng cười vui vẻ trong lúc xem, nói chung thì phim vui và khá giải trí và cũng khiến khán giả việt hiểu nhiều hơn về văn hóa của những người Polynesia nữa, nên xem.;clean
Phim xem rất giải trí;clean
"Xin lỗi anh Tuấn
Phim Dở như Dở nhà luôn.
Lần sau anh đừng đóng phim như vậy nữa nha";toxic
Xem tạm được, cá nhân thấy chưa hay lắm !!;clean
phim khá hay chi tiết không ổn;clean
"Kịch bản nhàm chán, không có cú twist nào.
Hài chưa đến mức cười hả hê, bi chưa đến mức
rơi nước mắt. Các mô típ hài cũ kĩ, diễn viên
đoạn đầu diễn chưa đạt, còn giá. Đến đoạn
gần cuối có pha hành động khá ổn.";clean
Nội dung phim hơi nhạt, bù lại diễn viên diễn xuất hayy;toxic
Phim xem vui nhưng không quá xuất sắc;clean
Phim hay lắm ạ;clean
Thoại hơi nuốt chữ có chỗ không nghe rõ .Diễn viên quần chúng hơi sượng;toxic
Phim hay, giải trí cao;clean
Xem cũng dzui, nhưng vì là phim của nhà Illumination nên xác định từ đầu luôn là phim giải trí xàm thôi.;clean
Phim vui nhưng ng lồng tiếng ông bác vịt hơi khó nghe đoạn đầu;toxic
Phim hay nhưng hơi ngắn;clean
Phim hay, thú vị. Hình ảnh đẹp mắt;clean
Phim dễ thương, có điều màn hình chiếu hơi tối, coi mỏi mắt.;clean
Phim hấp dãn bạn nhỏ, vì vậy người lớn xem không thấy sâu sắc, tuy nhiên phim cũng dậy cho ta một bài học luôn biết chia sẻ và giúp đỡ người khác❤️❤️❤️;clean
Kết hơi lãng xẹt 🤔;toxic
audio&visual tốt,diễn tốt,bà chị Amber cũng k làm gì phá game hay diễn quá dở,miếng hài cũng được,mà cốt truyện quá đơn giản,phim cũng k cao trào lắm,xem hiểu nhưng buồn ngủ phết:));clean
Phim hay nhưng kết hơi hụt hẫng xíu;clean
Nội dung tạm ổn, màn cao trào không như kỳ vọng của mình nên hơi hụt hẫng. Nhưng tổng quan thì phim vẫn khá hay, kỹ xảo quá đẹp, vẫn có cốt truyện và nội dung rõ ràng. 8d nha Moveek;clean
Phim hay, loa tốt, cần mở thêm ít đèn để dễ xem hơn;clean
Xem hay, có nội dung tốt ko bị lê thê nhạt, kỹ xảo đẹp, hài hước dí dỏm nhẹ nhàng;clean
boss cuối phế vật;toxic
Phim hay nha, kĩ xảo nhân vật tình tiết đều ok. Nếu cái kết dài hơn 1 xíu thì 10₫. Kết phim nhanh quá khiến mình thấy hơi hụt hẫng tí xíu;clean
"Phim hay, đồ họa đẹp, có kịch tính, có hài hước
Nhưng khúc cuối hơi nhạt tí";clean
Phim hay, chị soát vé cute, bắp chưa được hấp dẫn;clean
Mình thấy phim VN làm thế này xem cũng được, có nội dung. Ko quá xuất sắc nhưng xem được.  Có điều mạch phim cuối hơi nhạt, giá như nói rõ và kỹ càng hơn, có nhiều chi tiết mở nút thắt cho thời quá khứ thì phim sẽ hay hơn. Khung phim thì ổn rồi nếu thêm thắt một vài tình huống đi sâu hơn thì phim sẽ nâng dc tầm chất lượng hơn là chơi vơi thế này.;clean
Nội dung dễ đoán , không đáng sợ lắm;clean
"Mạch phim về cuối bị nhanh, em và bạn load chưa kịppp
Chị Phong đẹp quó
Anh Khảm gánh team
Anh Sang cũng đẹp mà tồi 
Bạn mụp mụp hề hề giống tam quỷ";clean
Huy vọng phim ra ít có từ ngữ kg lành mạnh. ( mẹ mày, tao đánh chết mẹ mày bằng những từ ngữ tôi sẽ giết chết anh hoặc đánh chết nó đi ). Huy vọng không sd từ mày tao , ( tôi và anh hoặc chúng tôi và anh ta);toxic
Màu phim hơi tối có 1 dố cảnh nhìn không rõ lắm. Cú quay cũng không quá bất ngờ;clean
keooo hayyyy;toxic
Rất hay màu phim cảnh đánh nhau khúc cuối hơi tối;clean
phim hay, coi cuốn, diễn viên diễn đạt thoại tốt. Nhưng có 1 số tình tiết hơi vô lý như trời mưa nhưng đèn đút vẫn sáng,..;clean
Phim làm hụt hẫng dã man, hong đâu tới đâu hết;toxic
Phim thấy ok nha, anh Võ Điền Gia Huy diễn hơi đỉn, đẹp trai nữa tui coi tui ngắm ảnh ko đó;toxic
Phim cũng hay, chưa đủ sợ;clean
Phimm hayy quãii đạnnn :>>;toxic
chưa đáng sợ lắm;clean
Đáng 9* thui tại hù chưa sợ nma ny sợ vãi lồng đèn nên cho 10*=)));toxic
Phim khá hay, tuy vậy thì một số nhân vật chưa được khai thác quá nhiều, cũng như một vài tình tiết chưa được làm rõ;clean
Rất sợ , nên xem , phim thái thì khỏi phải bàn về độ kinh dị !;clean
Phim hay nhưng mà xem 1 mình 1 rạp muốn xĩu nha, sợ lắm é:));toxic
Quá xuất sắc, quá hay, không chê vào đâu được, nên xem một lần;clean
Tên vs phim không khớp là mấy nhưng mấy cảnh hù thành công lắm nha. Thành công gây ám ảnh người xem luôn. Huhu;clean
lạm dụng nhạc nền quá đáng. muốn điếc cả tai;toxic
phim rất hay;clean
nét vẽ cutie dễ thương, quang cảnh rất mơ mộng nma có điều nội dung khá là cồng kềnh, kiểu mik coi vẫn chưa hiểu được hết các hàm ý của phim ý nma nói chung Ghibli đã cho ra 1 tác phẩm rất tuyệt;clean
Mơ mộng, hơi trừu tượng;clean
Phim ổn, nhưng không quá nổi bật nếu lấy tiêu chuẩn của Gibli;clean
Cả phần nhìn lẫn phần nghe đều mãn nhãn, tui hông ngờ mình cũng có ngày được xem phim của Ghibli trên màn ảnh rộng á;clean
Phim còn sub sai vài chỗ nhưng bù lại chất lượng âm thanh và hình ảnh rất tốt.;clean
Hay và ý nghĩa lắm nhaaa >< lâu lắm rồi mới có thể xem được nét vẽ thân thuộc với tuổi thơ này , thật lòng không mong đây sẽ là bộ phim cuối cùng của tác giả Miyazaki Hayao nhưng mà tuổi ông đã cao huhuhu. Phim từ nội dung đến art đều lung linh và ý nghĩa sâu sắc như ngày nào theo cảm nhận của mình , mọi người nên xem thử 1 lần nha :3 còn mình đã xem rồi nhưng muốn xem thêm 1 lần nữa đây nàyyy;clean
nhẹ nhàng dễ xem, không quá dễ hiểu nhưng vẫn lôi cuốn từng giây từng phút.;clean
Ghibli mãi đỉnh;clean
tàm tammmmmmmmmmmmmmmmmmmmmmmmmmmmm;toxic
xem cung ok;clean
Mê xỉu up xỉu down, từ nhạc cho đến diễn viên và nội dung đều keo :3;clean
Như tôi kì vọng;clean
Phim hay, đẹp lắm, nội dung tốt. Cả nhà từ người lớn đến trẻ con đều coi được hết nha. Xứng đáng phim hay mùa Giáng Sinh;clean
Thật ra phim không quá là tệ, tuy nhiên thì hiệu ứng CGI của bộ phim làm giống như… phim hài, còn lại thì cũng khá ổn để giải trí cho 1 ngày căng thẳng.;clean
Phim dở, dài, ca hát lung tung;toxic
Ấm ngon và ngọt nc😋;clean
lạy hồn cíu, đúng kiểu xem phim việt nam là xem thường thành quả lao động của bản thân kịch bản lố lăng, diễn xuất một màu đơ đơ của nữ chính và a karik;clean
"Phim tình tiết điện ảnh , gây cấn,, giá trị nhân văn của bộ phim để lại là "" ,buông bỏ sẽ an nhiên"" ""hận thù sẽ rơi vào vực thẳm""";toxic
Củng có đôi chút hấp dẫn;clean
dở vl , xem chán;toxic
Phim tạm được. Nhiều cảnh nóng và bạo lực quá;clean
Diễn viên đẹp, bối cảnh đẹp, cuộc sống người giàu nhưng nội dung hơi nhảm. Xem tạm;clean
Hay hơn mong đợi của mình!;clean
"Phim hay hơn Chị chị em em 1. Phương Anh Đào diễn hay. Karik nhìn vậy mà diễn cũng tốt chán. 
Kịch bản đủ lôi cuốn. Hay hơn cả Người vợ cuối cùng - phim này coi tui ngáp 😂!
Chỉ không thấy Miu Lê diễn có gì hay, nhạt nhẽo lắm. 
Phim nhiều cảnh nóng thật nhưng hợp lý với hoàn cảnh lúc đó. 
Gay cấn tới phút cuối. Và tui thích cái kết phim.
Thấy nhiều người chê, tui thấy phim coi khá ổn. Khen cho dàn dựng trong phim nha. Đẹp.";clean
K thích kết lắm nhưng hay;clean
Do không phải 1 fan của Hunger game và cũng chưa xem mấy phần trước nên cứ tưởng gần 3 tiếng sẽ rất hụt hẫng, ai dè phim thật sự hay và rất là giải trí, cảnh quay đẹp và âm thanh đã, với cả nội dung lôi cuốn nên cá nhân mình thấy xem phim này ở rạp là 1 trải nghiệm khá là ổn.;clean
Xem giải trí thì oke, có phân đoạn cute ghê;clean
Hay quá quá đã;toxic
Chịu cho ai bảo hay luôn ấy, nhạt, rối, kỹ xảo cũng được nhưng nội dung chả có gì.;toxic
hay vãi cả l;clean
Phim rất dở và thất bại;toxic
Dở khó hiểu;toxic
Phim hay , hài hước và ý nghĩa mình rất thích;clean
Phim hay. Kĩ xảo đẹp;clean
phim hay, hài hước, đi với ngiu là tuyệt vời;clean
thú vị và đáng yêu;clean
Phim quá hay, quá vui, muốn coi lại lần 2 ạ hihi, cười mỏi hàm luôn;clean
Hay hài vui cười;toxic
This film is good and funny 🤣🤣;clean
Phim rất hay, nội dung có tính hài hước nhưng đợm tình cảm;clean
Phim xem hay, nội dung khá dễ thương, hài hước. Xem giải trí nhẹ nhàng vui vẻ cuối tuần.;clean
Phim hài hước ý nghĩa. Rất đáng xem;clean
Phim rất hay ạ;clean
phim nên dịch ra lồng tiếng bằng tiếng Việt;toxic
"Nhạc phim hay!

Bạn mình nói: 
-Nữ chính ngoài hấp dẫn, còn có sự tiến bộ rõ rệt trong diễn xuất. Tuy nhiên, đoạn kết bị đuối về mặt cảm xúc.
-Nam chính diễn xuất tròn vai.
-Nội dung còn đơn giản, có nhiều chi tiết chưa hợp lý, ví dụ như quyển sách ghi chép tiền bẩn của quan lại dễ dàng tìm được ngay trong lần đầu tiên.";clean
Tình tiết hơi chậm, khá nhạt ạ;clean
Quá bình thường;clean
tuyệt vời quá đỉnh;clean
ẢNH HƯỞNG TÂM LÝ NHÂN VẬT;toxic
Cái kết cuối hơi lãng xẹt 🥲;clean
Em thật sự đánh giá cao về các cảnh quay và bối cảnh được thể hiện một cách sắc nét và chân thật, dường như em nhìn thấy được khung cảnh đất nước ta những năm về trước. Về phần nội dung, em thật sự trông chờ vào nhiều hơn như thế nhiều ạ. Em không biết được thông điệp thật sự muốn truyền đạt là gì, bỏi vì mọi thứ dường như còn mơ hồ đối với em. Kết phim đến một cách bất ngờ khiến em ngỡ ngàng. Đây chỉ là nhận định riêng của em thôi ạ. Em cảm ơn vì đã làm ra một bộ phim hay như vậy ạ.;clean
